id,count
2201877660,26
583090328,20
2950393735,9
4717012854,15
3432637363,43
3800306463,12
4921124228,39
4944826636,26
1218456659,22
3185860229,26
1001545525,18
4808316455,63
6191733410,32
55442802,46
244829722,30
2453990033,22
4145780777,32
205682549,14
2730116545,17
2065349349,30
4933865159,18
3369981276,69
6947639624,43
3713324467,34
2245019332,24
75902338,28
4691732195,45
4703903704,20
3503689049,14
2531924570,23
4943185444,31
2248487956,25
3927610545,37
4937982786,9
43499668,26
6180807938,25
6960814190,22
4393321765,21
2915389480,39
2081446176,13
742073622,49
2438754748,26
3475581086,11
4924368758,41
2331539171,26
4559194524,36
2261550615,22
2439154641,10
2959581023,11
4787038693,28
2765793811,13
3901882052,11
6210731480,14
4957726897,17
3957762825,31
2705922326,24
4668157654,10
171134073,18
325696203,62
5542771977,26
2244613488,24
4364359337,34
4282691555,20
2240975290,13
4979032188,17
3391453209,37
7329247466,49
2980983951,18
6553168529,38
4592877696,19
2878190821,31
229059021,10
460350019,35
5220933373,20
5931115247,21
1483804641,36
6993549521,30
4734253582,17
6979707950,84
3009644534,23
3927611865,19
2119206841,22
3004287781,14
3579149820,25
3197482764,29
464527562,9
4746778179,31
1800739200,33
4688989316,40
3887487086,9
4150353377,24
3153720471,20
3134387513,14
4945010141,33
352053049,20
127149546,17
5293036215,25
388088725,38
292780636,16
4937201390,24
3815669424,21
3772508923,15
4141011708,16
2581690718,15
3496279461,19
6969258781,31
3533870405,12
624215910,43
1916832697,13
4640122705,13
2494088238,18
3154293126,22
2537758674,29
1398766312,33
2812086571,22
2968135512,32
4725965235,26
2774272866,21
543007912,19
4916474078,21
3243654292,31
4622334438,12
3958929614,40
197310292,31
4517193541,22
2602215145,22
4736257831,14
1358477469,8
116569046,21
1402640441,18
5635975939,40
3745030498,24
4624636407,21
2479162876,20
2526041608,30
666357296,47
4729751945,46
1918573100,15
3178865024,34
4857076027,17
2252722473,10
4771382382,25
329363857,38
4328537975,35
2100610920,39
4656919164,28
374567836,15
3714755769,17
6638041153,39
146343683,22
4766215198,33
3809012603,36
3510622771,50
8155411493,28
84291062,28
561940436,17
2901341974,27
4931775347,18
3688364166,45
2605279520,18
2959165388,22
111671162,34
3590593467,23
4634848106,28
6870633495,23
5683548982,14
4264028492,14
7784949770,33
2930616480,58
3903017514,17
3427341325,16
3610189629,13
5562469374,16
5240342253,27
1561077967,45
2230885062,14
4474230746,21
2350400382,11
3330019493,17
445802525,32
24187978,32
3299408000,16
1077931201,16
4830101710,12
4830075359,24
4320863128,57
3755475040,19
4465857504,33
2010898020,22
1452564679,6
938162709,21
307694980,17
3599568766,13
3725814794,10
36032318,20
2230458748,29
2609133063,17
7078369637,29
2664870203,38
2057282116,10
2289096282,19
1536774449,26
4300312038,22
7173223829,25
244812876,13
148407193,24
3497217792,24
2934628301,11
3729355672,24
40738998,14
4552389008,39
2364096157,8
4843153384,20
3922731684,57
7355491286,13
2796023180,14
2089555297,27
3604314527,18
2609797461,24
4944548179,17
3476882061,20
6647909243,22
6235083172,17
152881593,17
3907722043,29
219810920,7
4442309939,39
6878990168,22
302289651,29
4718150262,73
3540416139,37
17641927,18
2804374083,7
281076795,50
4782307890,30
2507431891,32
2345984157,11
483136916,21
482263877,33
390901667,59
241347460,34
2253417961,16
2448210587,15
4724156083,43
2744615692,11
3328337417,19
549887636,26
2557507575,8
123315267,12
2810456728,23
207584893,19
3673165148,16
3363973478,15
6918466589,17
6917402231,13
3182504961,11
7974529704,18
4028888343,23
3810544310,28
6933265421,42
941641803,39
5408221986,21
2644348489,24
44113527,22
3400324929,15
2784746,20
7700080224,25
8183834568,32
4095018474,42
2279729059,39
4802006144,17
3343106500,20
7319142966,29
311379220,53
3601298556,19
459560694,17
4151523027,36
4018053887,31
235982200,27
3158680604,40
4808132639,14
10951809,43
2735833682,29
50831436,25
3601569729,13
8140263558,16
2481598514,32
3442540072,7
1412361982,37
3266406566,22
2938747424,8
4076675949,16
3915181249,50
4249149516,19
2945036454,18
6963176832,67
1979233991,14
3817024841,24
4545183125,17
3292859458,45
4932127810,22
6978881720,42
4537327075,29
2960422620,39
235834122,17
1003420127,63
4089801465,24
4456432456,12
161987106,17
7996627802,42
7760161706,21
6758527781,28
3473528220,25
5921995766,17
8664920,13
2856456013,52
4680828876,16
256085101,12
317855248,18
3557295488,10
86901941,25
4653291146,17
7475756284,28
3439560988,9
4928593125,19
3790112538,62
3732025003,22
354777556,11
6857882214,24
6845116814,14
3125309108,16
1349427689,12
154864542,16
6720912181,19
2509912399,17
3677302645,22
319851847,43
2098418613,34
4718134968,45
3321956909,8
2970367040,32
4603555535,21
4584266997,44
4879539161,11
149150776,10
3189327551,29
461118477,16
2895548671,20
4753058300,42
400949109,17
1873155511,27
7002314674,19
4834131048,36
122427967,70
3195320645,12
3374444564,17
3534548254,18
996962407,9
17266976,21
4256380972,15
4688493146,20
699448056,27
4986907781,24
497122685,14
4527012288,45
517259709,50
242984829,26
3120648767,15
5541308296,24
506738508,33
306318683,16
5570219,40
4914029409,41
2421801040,15
21138719,25
4670289514,40
4435313832,29
3337945511,22
388546416,18
2224995194,12
2074781877,33
236680927,30
123866385,26
2280525192,8
4727548331,21
350443876,15
3604928725,10
3731865465,9
4556421643,59
3856990752,37
2938362117,20
1805628702,35
470472653,56
2449518585,18
3503021545,53
3316612446,16
2490768374,12
2363029863,43
4479482872,20
4718840212,18
1296144016,27
110647073,39
3273757324,22
3634200287,21
1403857072,35
3185787277,47
2346189044,33
2224790243,24
5802826308,59
3858873745,38
7245395128,20
5346389945,13
4771934780,17
3021435473,12
1541272333,10
3698944019,7
3972666986,26
4793246474,19
4473562541,43
1027149103,42
222878446,26
3912412153,37
2112830327,24
4042055730,16
2720190418,16
3753435962,29
14955512,13
2737106219,42
6386728329,20
3148286846,17
2282098850,31
3565840872,30
67110478,18
3087215978,10
3276895962,27
4420802292,15
2737920326,57
2646246120,27
1352231156,25
1428578577,27
5942036292,29
446908917,29
2755362721,19
5336798287,23
4696582030,28
358607894,16
7739176066,36
3239891140,17
2396025708,15
3286406057,26
3099504809,10
187907408,41
3720376242,17
2903891780,31
3699318394,31
3091683349,35
3493255026,7
4817683058,24
3067971348,28
475073313,47
4936289404,24
3896057129,31
5918675,65
199604929,21
38130652,20
2421823977,23
2925163296,10
2711975004,13
7380263314,25
4678093761,18
7669425180,31
5850474494,13
4767349301,15
461505235,12
4688319411,12
3342271377,15
4857790406,24
4568930518,27
3632197966,26
6147735412,25
1474474514,15
4511584046,22
2768425771,23
4808278005,29
2112072519,47
173170364,28
4578301899,19
8049107365,17
4505409459,18
3486538055,21
7932925328,14
7156339776,18
4702734830,37
2987195421,38
48296039,42
3339140382,10
85707684,27
4654943859,32
3539422395,44
3749974168,19
1588931550,22
137422713,23
4870291081,23
2261169495,19
4478989677,24
2534904279,14
4863525980,41
3315323307,7
1442562321,10
4966606312,53
1242603438,24
3512166877,16
4696694753,27
307301755,31
4829029000,20
4726926550,26
2783623746,24
287465694,38
4818806718,27
5037602166,23
4459396414,26
4169592656,15
2148991939,8
4767434218,31
3293642024,15
3826438677,31
4623271447,23
6881116831,42
2711230445,34
2935986346,5
2752175795,44
1370773415,27
4890458723,31
3826431865,21
3370043941,19
4552595911,29
7161625352,15
3409740108,18
4872391001,16
4941680934,19
2500864135,28
4368364278,39
2923825744,16
5690859699,25
5011727499,37
2158925258,23
3442439547,30
4510479045,20
3149894951,27
7454547004,40
2403376030,40
210711305,24
4960260408,12
2909875716,16
571602538,18
12526324,20
3148193539,19
3601508034,32
6094672224,41
4979962304,22
4464227673,24
4329159444,31
466956675,6
357191373,25
4710471707,43
254901702,13
6705183847,25
3368671163,14
4835909658,15
4579086425,22
3220140234,21
357870895,22
4377657899,31
107532584,17
4391092093,38
483286214,13
3453919853,55
263984805,44
34536135,31
208472767,17
2535300381,35
3492038193,22
2894634533,19
6847214834,17
3073579130,8
2823200990,19
2720167660,19
468930779,8
501680472,27
3225226381,11
3334057289,20
5565536413,11
4001021645,17
5476674072,51
3687736666,19
3176498130,13
2536787269,30
6758092327,46
12393802,56
2854207034,20
2076865206,30
6943166220,42
1786425974,11
6190299977,39
2507312812,9
4971935706,43
5331268239,14
3231675507,43
4912928858,34
248698033,17
17484203,13
3049092854,18
4485496482,42
404591376,21
3294209955,9
2333758916,22
1836335410,17
3534512991,14
4754012569,31
3119517310,30
149388615,12
532396029,27
3651971126,6
2316682128,10
4930768273,19
3745699897,10
6971364322,16
743635194,20
2206960564,7
69710411,21
452607431,16
3457964999,19
374437845,25
6924508104,18
2934121315,4
4483932274,31
2882589788,17
4612743480,30
2549452277,10
1389156021,26
307000532,51
3296715418,7
2537021135,22
6022784716,20
2222976136,26
6196180784,23
2137419658,14
126238618,38
1345459258,26
7995263133,8
4212403138,27
7059204515,14
4777081749,16
4265242435,30
4888840424,44
3457315666,17
404284286,35
3517370470,30
531721856,22
4862440150,13
92413203,17
4006329734,31
4500450876,15
4524224040,39
3532457245,19
1295698260,17
3189521080,13
4857617461,55
3217620013,17
4017105582,8
3462454965,21
191488669,47
4622326549,22
132966111,23
2612781974,19
2496127886,7
6424430479,11
5823285867,23
3028561714,13
2318027669,13
4445547327,11
156021287,25
241345656,39
4804569802,21
2911361601,33
499732144,16
74244744,32
4737733413,29
3357989879,28
3433386961,16
4762117658,28
4731970350,49
2442243868,9
3718076407,15
5241628958,52
3242881252,29
3639598548,19
4621091937,24
4811269979,25
1334892555,41
7142712929,22
1708957026,25
2467821766,11
4934873039,17
4360337403,32
2603334363,24
193082928,41
4824069230,35
2537802214,26
381748680,12
4467029654,45
400097737,22
4851246557,73
4940831845,26
5381043991,46
4648495016,29
2572817235,84
2798884617,26
2245777475,33
3122369444,23
2244594614,10
2227599410,22
101471792,31
1799271536,15
3944884778,16
4866339868,31
3275704430,25
418583100,16
3727030497,79
3154886184,20
2429284131,25
4689169924,34
968081289,12
3724150944,11
1472249944,24
1374577120,24
428917415,32
1561246336,30
6887014469,21
4759529945,32
3624168175,25
2095711097,10
4483161364,24
761397426,20
1417882092,20
5466266163,16
3204837840,34
2966190737,31
3433341061,52
2960299941,15
252039335,33
7249185350,24
2114931518,37
156740459,27
2429579784,16
4695723369,38
4590153852,21
3980085662,8
594758693,14
303795791,10
203792206,17
3595643050,43
3003011417,23
4671738012,22
2288770647,40
2295215289,11
538825260,19
190878894,25
4006075273,34
4148059701,36
2376694294,7
1055753357,42
2712787899,11
553267106,36
5949916228,9
1663751778,11
5716554915,31
4687564321,38
3388569156,6
3465311847,14
3344578125,38
4303243256,21
4887724305,23
578910261,18
4805560739,44
4745356451,15
4700755622,16
986440271,24
3846432179,17
3665987581,19
6995873867,35
4099290978,33
4756089627,17
3419634480,7
2445442929,34
5498941021,27
4628365284,20
3323076458,14
116382784,40
3606355203,25
146380493,17
145282619,40
5591545538,51
4729531793,14
4125454115,45
2936865989,23
3377040300,23
4450422489,22
253762507,22
2921112724,22
209063078,10
4902805416,21
860840598,20
7114922111,16
7073576747,23
4453784684,28
114052371,12
6320911874,18
2221349444,42
34728392,24
3364787667,18
4473229124,28
319821310,27
4901256030,29
499952922,14
250892549,12
2663670442,16
2671880562,6
4745661523,40
1362206741,42
3683644335,4
1084104085,13
7774468390,20
2199721922,23
1670592963,17
3556702089,22
5903528077,29
508560560,26
341235582,18
4906053377,61
3556485995,25
2322046574,24
7812870472,13
3715635007,31
4930537192,22
2746910139,38
1716219111,28
3773301622,39
4242784332,13
4110079813,33
6491219357,18
276589119,25
3233683038,32
3557316485,7
4695983839,23
2498897831,25
1163297375,42
2695974995,18
2538642969,13
1311388430,31
2230396241,18
2512682478,32
8030378528,51
7473647124,32
171822522,18
3669472958,32
3151898976,22
6717362031,24
3498157589,22
2705919158,36
49102426,19
4651826995,25
2512602042,13
2040056561,14
16793868,18
2272426567,15
3826417779,34
3147399239,38
1386994947,15
3309042087,14
2289283018,24
3029043380,21
2170222061,15
2900271867,23
3419238351,44
3365602213,16
103328091,40
3491013009,14
3351667846,22
2955315546,17
3088677667,27
2536799945,42
3131386286,15
357795992,11
2141713971,16
398363306,14
4609020271,34
2774356224,43
472152529,39
6104468585,25
4489812039,14
3782716564,31
3161044966,22
3779886643,25
4691873312,17
4864275268,29
113109101,8
2085557551,12
1562392511,18
3079341641,20
5852468422,30
3085226474,23
4381281855,24
2752809449,16
3156948184,10
2332540384,21
4074619959,18
42153946,24
2234702530,11
528645220,28
3497224764,22
5294552333,33
2026594159,39
3348811097,17
2716903793,38
3817884749,45
4685218506,27
1145781754,33
3969506142,49
2136455112,17
4663465317,20
5794490455,13
2924908529,27
3110649716,50
264342682,33
3049617203,22
534318261,27
4523274345,24
1749201369,38
336551609,22
3008370541,37
252244149,41
2115631346,13
160228320,23
258476074,17
4763802065,18
248851880,36
2921094201,9
428483413,45
6164609837,44
278007543,12
4002498838,29
2350646648,9
2758599631,30
695851277,19
6210888137,33
1572227770,23
1388373425,21
861661418,8
4891059394,39
2938747424,5
2090601289,17
2863180332,39
4914053837,57
3425069551,11
1223671563,60
2326795765,26
3178387943,19
4956166435,13
4912894178,24
4454159050,19
226630666,53
1557838421,7
111811048,25
2600386812,11
4808564166,37
2665461736,23
4584341152,7
5404491005,16
7393977570,13
3607752136,25
126823727,31
2213113526,34
3131220160,16
6243067522,10
2868136205,22
287965739,31
4947321869,18
2375770917,25
4845708873,26
3471173526,27
458183774,24
508793006,22
2653938322,25
4123894799,18
213534496,18
6899247616,13
4834629109,50
133456953,20
3938498023,21
146758244,13
3164328039,16
2503629305,5
3136043366,21
2593133988,12
2428094795,26
8251604257,13
2334257670,53
4461953198,16
3559119662,31
5415762131,45
2574084102,14
3341477531,21
4565680744,17
3529211822,12
4584267739,15
1318903794,14
4725183955,29
2363100645,17
6853360659,8
4805382038,50
2924884899,14
3249619521,16
4778036926,24
2698666984,19
465394708,15
4716175317,40
177106188,32
3122044810,18
3394992905,15
4488946680,14
3152317129,7
3090600019,40
3217231044,13
5897050379,30
4043883681,17
516771358,32
621668012,22
4808273728,30
4516743554,22
3982458659,29
3518755601,15
4711632810,23
4696378128,15
3383055716,35
252924535,46
2577450794,36
7645711984,27
509912302,11
4762301168,11
2105893101,14
2940342154,15
2810457590,12
4435102469,19
3849219106,30
10350842,40
4095018474,44
4826547083,35
193596775,30
6028997083,12
4105382797,50
4922043349,18
3609032038,26
488561307,17
1459581481,18
409468643,29
4959071809,46
3668520111,23
4553607445,28
8081695451,21
5501235989,21
3730944181,51
2480832276,25
2301525531,17
4504478051,20
4979573550,21
4042673790,34
2512905710,27
5804672051,18
5341860341,20
5288534547,19
3608400551,55
6822696890,29
2764045948,21
8074724619,25
5522177900,29
3139389284,13
4810350090,20
1333888922,13
4976728206,19
3148571800,30
963730324,21
2880874989,11
2867845624,13
3234890865,26
152836785,12
1095476286,17
4487209262,35
931028778,25
3272621068,47
2668231254,20
1045309098,23
3303155124,22
3825049160,39
6022108522,38
5194652258,22
775664534,14
3714870764,18
4655655011,30
3475640242,46
3018255724,18
1809476783,48
2142526754,32
4562771403,27
1663454406,41
2154062056,32
6156372684,27
6892084963,13
718571889,28
3777248568,11
3504105665,32
7146078471,13
4526977553,11
3475754920,28
8004090394,17
4811312839,39
2872197070,14
2699125097,20
3619630328,18
4046112444,28
7645672462,20
161542404,11
4546834565,42
3644136054,17
4442488355,37
1412318227,16
4721414369,30
3544312930,17
4772306571,22
4309770525,26
462653883,24
256439287,39
537225246,21
5234416671,28
4330521713,18
2797490755,21
783994497,47
3405113041,6
4857278968,43
390886290,22
1355703632,29
6079467981,21
1160841776,30
4685183620,23
397080364,32
4720666564,34
7162932481,29
6848971983,32
7443809320,24
4204912347,23
4886839805,12
56012911,50
6818129694,32
3025495499,11
5748029405,13
4448583121,14
4453884922,77
5781162449,14
1278589645,18
4497490074,37
4057589056,8
32542645,42
4845758265,30
3619232550,13
134857559,37
399676480,51
5007133864,36
2475131029,26
90358839,35
3014773357,5
2215767852,49
4675845861,15
2913972180,24
1295476404,16
2623486975,23
172092464,23
2815027292,13
3258394043,26
3597687059,64
3013203854,27
3338249860,13
222714744,36
100759042,26
2711885008,14
6827028,21
6301391567,26
3649802021,15
2441818175,20
2603743747,20
3794595430,17
726414,29
1508599000,23
3582539812,25
3082355901,27
4299244891,23
2421446839,18
4480498252,33
4282923962,8
2942616793,24
1079013716,56
3411022255,27
5791244,34
3058501559,14
4931700621,32
3413019648,26
2208067635,18
1259936608,17
149167610,45
4937203156,31
6284697322,19
4668973374,58
1220401002,36
2944025729,25
2440300227,16
205675005,39
3162442331,15
991459749,32
2949773540,26
3429977605,83
3089842255,21
3576250302,9
4763879642,23
310401525,30
3484576025,21
3796818804,26
4329180364,65
3431121650,6
4950715878,20
2455800418,18
4748553447,25
3350002347,25
2891961886,22
2334774767,22
3280644936,28
1169307342,8
211295363,19
3697153626,9
2570026554,41
4170936558,24
7340189,40
4859002730,22
4786057236,16
2592398210,10
733729667,20
2892995070,30
532457586,39
4974671375,24
3247423890,26
3421789737,35
4691424506,15
309059803,24
4889930205,21
2447284966,25
3325497914,24
2737097126,29
3325910784,23
695641996,23
3018973947,10
7717834540,17
4506453685,17
2391812384,25
4674611016,32
2885861465,18
4557540613,19
4955339160,34
3234375022,13
1589475284,18
4637950362,26
3309352883,25
8018744438,27
7015055,42
4508668804,28
4730076543,40
3864134621,19
6928261141,25
11034843,11
1000092795,17
1526260626,40
5241718422,21
7233046630,11
4744178742,41
3904368912,48
3475092236,30
4686365380,19
6342578701,17
235541303,21
2191783475,43
1245022983,17
4958945147,44
2646046871,11
4847012655,21
4772555436,16
6847163438,38
2750517549,29
589759896,25
241346260,19
301315162,7
260370720,29
2463403123,30
118897631,38
58046927,16
302915813,27
3086387529,14
1332790049,27
3253523210,18
3705430840,10
241347214,32
6198220750,13
2831846986,8
3514179514,33
760180310,17
4175221212,19
360614682,30
482882719,15
5829359094,18
3529721084,14
2536781293,19
3283021089,10
3664415437,41
7638876050,23
4958978125,61
4659955938,21
3725353555,12
4649909865,25
5277303677,44
1402641725,17
5201461835,9
2743046728,12
7239362178,19
258275599,75
3504575365,49
4678723492,31
3433470650,19
6223093296,27
200771289,12
3157622277,16
540943543,16
2393196444,49
4354454868,15
4715763245,23
304448536,41
2537624884,38
6231758027,25
5031372579,14
424506167,19
2979998405,16
4850474112,16
3046949818,38
409468643,33
4853218641,16
2215925780,21
6790355893,37
1501985304,11
2198964806,36
2376878930,16
4717660540,22
2420549526,36
72922543,34
360275648,17
4824035670,14
1698837338,72
2331883719,14
3686889377,35
2633388235,22
3103705435,24
4700639206,16
4830853107,17
291565639,41
5225752827,39
2845916888,27
4448275682,21
4762718110,31
2527713011,31
3042679440,26
6210938762,29
1925066432,20
132056499,26
2427731202,32
4022843226,15
2817686385,23
83334342,31
4751394653,30
2744856447,37
7431651498,10
3847453204,13
6911531738,11
195038634,17
6315843581,19
4011629669,18
3741827382,10
6342893496,22
3339558806,48
378970234,8
2936590102,19
4440310504,25
2351153998,23
212556127,34
4052526123,28
3147217787,17
2991375936,10
5845214651,24
4817935794,44
3594566537,12
4817644923,7
267821422,25
4926983629,21
2358816385,55
243380205,28
4063231596,19
2690016300,28
4001078031,15
4707440120,48
3668413622,11
7847188372,26
1339596997,20
2360310311,15
384672675,13
2921806371,15
2660302128,9
4971194812,12
3274879561,14
4451503026,12
4686379339,36
241031670,25
200269546,33
2213615142,33
2563043367,20
56012054,27
3237799755,18
3269895626,12
4738025604,9
7512701906,35
3847619635,20
3497069793,18
5056620714,12
4935054795,39
3285342629,38
132991765,35
3723690961,40
916624251,17
2705298070,35
2595713720,16
3324957208,12
2876993733,20
4360907086,42
509985875,16
3375014075,12
4358650450,34
3218481970,19
3346040664,20
117956563,50
4626005440,34
4814940404,36
2450486758,54
4628091089,21
24186977,25
2883749170,18
524073179,51
6447367291,29
2524831824,33
275909509,24
521658170,41
2684489465,15
3278777548,15
2622702783,68
81788174,19
3720645102,18
7309432042,29
193945487,36
270864951,11
4733383158,44
2718376488,19
200875615,63
1510078253,15
3441965806,52
2197552440,27
3125992573,22
6199928586,46
3373870185,16
2938523789,41
2721786210,26
6995905943,68
3329120776,63
3027458420,28
4738987510,19
3529314899,21
2208250764,21
2518094853,15
3330654550,35
61372129,33
481732592,12
3394192149,18
4356644331,15
3113322995,22
2252403744,27
4982173955,30
3441511444,30
2993167183,14
7817913726,17
15305247,15
2092177624,19
3263141261,34
395248604,18
537359971,13
22779916,21
7292157214,24
4644598327,16
4824923804,52
210713758,11
283091793,22
5453936030,11
3473179453,12
2102902012,9
3962553148,16
3365485883,29
476009642,18
3623047508,44
4808278047,35
2524768589,19
4819952204,36
95151149,21
3191027142,33
2960756662,18
1145718750,22
236476706,32
2458543148,24
4951097174,18
2257099774,26
375171241,30
4672171304,48
25604966,14
4857555732,18
3639617775,44
98492339,19
3976461042,20
176374083,45
3943815163,17
1499928560,39
1402173695,21
36026845,27
4580064094,15
3555086376,15
4888123485,28
50735095,64
4886389665,50
131624221,31
4671423167,30
410184063,18
4912476644,17
6928751436,33
75902723,43
4641671233,52
5806219410,66
5381663472,24
4663966489,18
7888948740,16
2869765795,9
5180313655,41
5784245184,22
4656278976,25
261391148,21
3537806062,11
2631000531,34
145424240,33
7232861768,33
4817877393,42
4951884470,44
166774567,53
2291596684,15
2573009825,37
3480379024,22
87938334,22
3049836410,33
2385673753,41
51712388,29
4481311242,20
518251319,26
7513059830,13
2890113532,10
7503567664,8
4796732957,31
2456532329,16
466956209,11
715855028,35
2157173498,19
4075175810,41
4045661794,12
4691655601,98
2407865161,33
4612954712,16
1710765330,35
3671777903,13
52446935,13
2161273260,41
2936693681,21
2718184776,16
4465482078,19
2877424957,17
1296770308,19
3691745687,18
1177994172,13
2175758177,12
4829470214,19
2867460039,25
5330052101,21
6012829906,22
7917187398,18
3183883750,22
263104639,11
3503544012,21
340220675,16
4546867536,28
1688699579,9
3710050559,25
4567984690,12
47576066,36
4468307489,17
7677915788,15
4631832689,36
2438950574,17
2779332686,40
466933481,9
2241665783,12
4675918984,21
7643799764,30
4032977916,29
3224560800,16
2533414541,12
4878557563,42
17516940,36
6780367008,48
5661511576,16
4443437862,33
6894721598,26
1659358141,5
2101413509,22
8125199349,15
7151177989,25
85139806,34
4859764297,17
2202443907,18
3465225506,18
5706580028,42
6175408029,34
3328302645,49
3569406219,25
4548933629,50
390899859,28
3504479370,39
4855691043,23
2966221503,22
4978967141,88
2663670442,16
6303698580,13
4707504613,42
4801003809,32
4369134678,43
3149919755,15
6235432058,32
488545333,25
126762293,19
4674933591,18
5296046241,15
8052575239,22
830745339,34
5029838069,59
6844253986,47
2705921356,17
3220009216,11
246581414,18
8066184290,17
48908641,26
194197375,27
2707933554,10
4589015431,12
247470362,14
3201995229,25
2545915119,28
3240090389,17
86127083,14
6082587848,13
3087095548,39
6259089171,13
3209523192,14
1893769156,25
186828224,30
3438060110,22
3504881781,26
4508999124,14
406035237,30
1685463722,13
2683963310,34
3174417550,21
909808296,21
3229913073,18
7803483544,26
1479857177,16
2055646179,26
3528105511,18
5096654568,23
2059616165,12
337378227,11
2136514643,36
454333157,13
241346471,23
5503955724,11
2491097111,19
2647049174,12
4747562382,11
2102115587,15
326028454,17
4737364727,15
3361278515,15
2402462857,8
4569687236,14
371769150,15
3274375509,28
4812765398,25
40202068,24
1578427672,15
4606714393,45
7057696291,18
4928921729,17
3046126634,19
3574378184,23
3514807842,22
5418130134,13
4923692902,40
7503630432,10
5023361024,19
2286239223,34
3858724345,46
4759106036,48
2553550034,13
2531496753,18
4331822848,21
2792254349,19
3284887033,18
4898264862,19
2969545002,17
45227677,34
299676757,36
49351137,13
3596131692,29
8131954252,24
99458430,40
3520869880,20
22764427,24
5456046008,27
4643831103,24
4917930892,34
6986780079,23
2914936417,13
1344701234,18
2644206088,31
6942665758,17
2423085253,22
215982386,30
2579899436,11
117430422,17
4888149239,41
146098876,35
2452852757,23
4655586456,21
3495224860,38
2498019634,26
5936844453,16
2295216243,26
3395865192,13
2308256827,32
3936944273,27
5788687372,13
63791851,20
1451143609,21
1269470943,8
2097398349,18
2088705195,13
699038320,13
2632111399,22
4609328082,42
3549277110,23
4860408730,45
4712163485,23
326028454,9
4510875373,32
2781920563,26
246055693,23
3174726084,18
3431636707,18
4749092674,18
4148126293,42
4357228527,17
376208936,14
4661097013,18
2390383101,38
302731799,40
4721644032,39
5769761872,25
2891162278,24
2265367960,17
3804183007,28
4037153114,16
3826425403,16
2061354254,41
4592144166,61
2307451605,10
4377802020,9
3284695268,30
3752649960,40
3216058223,13
7190066807,32
4799459247,29
2682739228,21
7438344154,19
3976211522,17
2807228428,21
2970450682,20
396763804,25
7050563061,34
2642475077,17
6215068262,18
448257345,14
1834548648,27
3458396026,21
4430817897,39
495460667,25
4777826385,27
597543181,15
2612027851,22
2833431496,23
3829614604,20
132935992,25
14133592,21
5770115416,13
4327162496,12
2526412711,23
468688517,39
442985422,19
3240014971,44
565314823,25
4431313468,43
3407528957,19
3367851138,39
2354827014,17
3270691950,12
5381104643,22
468760987,43
3503471307,27
4725675686,25
2314492671,25
4889806295,42
2696394827,9
3605061440,29
6673047429,11
5731343120,20
5263339188,34
4690414746,20
4880152580,25
4552850835,23
4668667757,49
4631915030,35
6284009144,13
2314192527,24
3846132142,15
5250368045,36
5758838589,20
6651304481,8
2526585002,17
3997498249,22
4706432787,22
3568505408,23
5391079713,15
2785108434,25
74437575,28
4738242428,30
2867736861,16
1602852890,51
476112515,24
2710698257,9
3721843907,25
2219805677,17
2844018783,19
2446315531,9
4194039933,74
7140546967,42
3319723910,49
452419961,15
1562478713,59
165764051,20
124881487,14
2838133448,23
4639459528,12
228447922,29
3267644370,32
7197722562,37
4599613408,21
4546499100,11
4804599874,46
2598979962,24
2003663004,21
1973993787,37
2356153548,48
2151230100,19
226659133,18
4838851894,17
557101732,20
3288274849,36
485545592,23
2715337869,16
12637806,19
6785193001,14
1390654687,26
2797185895,21
7773468788,17
2111360187,21
7754652028,58
1368383637,20
2876848241,15
759822302,17
231439338,22
2040941056,12
4795708965,28
3437107047,30
6835586066,19
41911141,8
2991662048,49
7300844816,54
3697675767,15
16396183,23
4795267435,26
5794131663,10
2558312618,17
5840187633,24
2860040276,12
1523984678,13
6882420474,16
4654284177,17
4486439055,24
3793793899,13
2987096101,20
6898973401,31
4887724305,20
6231398559,18
7556970798,29
4982800224,32
230269912,24
4013937506,19
4623271447,12
2111025576,10
532894823,44
4816929485,28
2525455265,14
2710280476,37
2535447414,13
5080827219,34
3465703153,25
3772542017,14
2158625230,34
2912476706,7
4944992529,12
4470208353,27
2131732722,13
3394750987,16
2337377811,12
2987576188,16
3564543247,17
1873666741,12
4851249911,44
2481367956,33
4830309734,21
2069390245,59
2156952166,18
4190689959,21
2886411666,11
3288203502,26
247097023,19
6320513420,8
790145736,11
3162399420,20
4625380993,22
95734036,17
3948611540,19
7632093958,13
46982960,32
6075614739,24
2215797676,28
4631265529,16
381751278,18
1935334324,19
7184998020,22
496606439,37
5181422285,40
2460799229,26
929679367,32
3662963630,43
3496983524,38
766099402,21
2313785743,29
3601491447,12
2696045361,20
3581538034,15
1874520584,15
7716881926,24
4049278176,13
3207925823,20
3666269240,27
3631986552,5
6775388080,14
2520799246,26
1678256882,12
1436760519,24
412203580,9
3569979711,32
4832224164,13
3972772474,35
2164665069,30
4337739734,21
3392019836,21
2547273673,38
6376797975,17
93270842,45
5361551308,19
4654602371,37
4447269544,39
3503483247,28
4814332291,24
4939701707,21
2980690446,13
3744832122,20
6217699262,59
7171657552,14
3713324467,23
2711203701,13
18638962,33
4760466704,43
3499641634,15
1855937878,40
2275928920,30
2715498311,27
3028145992,26
3958778014,52
4737605241,12
1509786421,12
2366292699,19
2775535015,23
