id,count
ADE_train_00015427,17
ADE_train_00000594,50
ADE_train_00010514,33
ADE_train_00002317,15
ADE_train_00002409,15
ADE_train_00016316,11
ADE_train_00006219,12
ADE_train_00011883,12
ADE_train_00016101,8
ADE_train_00010648,24
ADE_train_00004837,10
ADE_train_00014996,22
ADE_train_00002551,22
ADE_train_00007704,9
ADE_train_00018591,19
ADE_train_00011466,16
ADE_train_00016584,7
ADE_train_00008227,8
ADE_train_00017629,56
ADE_train_00019141,16
ADE_train_00009204,9
ADE_train_00007430,9
ADE_train_00018829,23
ADE_train_00018166,22
ADE_train_00012723,19
ADE_train_00011966,9
ADE_train_00000112,26
ADE_train_00014292,24
ADE_train_00007909,24
ADE_train_00016268,22
ADE_train_00019167,20
ADE_train_00010940,15
ADE_train_00003793,16
ADE_train_00009282,20
ADE_train_00004062,11
ADE_train_00018703,12
ADE_train_00016978,26
ADE_train_00018957,14
ADE_train_00004268,12
ADE_train_00000610,30
ADE_train_00004034,14
ADE_train_00018456,36
ADE_train_00000726,15
ADE_train_00013910,15
ADE_train_00019920,21
ADE_train_00020185,17
ADE_train_00009595,19
ADE_train_00014365,52
ADE_train_00012479,15
ADE_train_00005288,11
ADE_train_00015182,25
ADE_train_00010649,34
ADE_train_00019612,13
ADE_train_00017870,40
ADE_train_00018416,18
ADE_train_00016895,14
ADE_train_00011337,34
ADE_train_00013852,13
ADE_train_00015808,25
ADE_train_00009405,50
ADE_train_00011639,18
ADE_train_00018012,13
ADE_train_00011880,12
ADE_train_00003773,23
ADE_train_00016021,9
ADE_train_00006857,22
ADE_train_00006811,16
ADE_train_00007886,26
ADE_train_00002020,19
ADE_train_00020172,28
ADE_train_00004328,16
ADE_train_00004928,38
ADE_train_00004912,13
ADE_train_00002726,12
ADE_train_00002646,10
ADE_train_00015839,9
ADE_train_00006317,11
ADE_train_00019158,17
ADE_train_00019420,34
ADE_train_00012425,47
ADE_train_00011782,10
ADE_train_00014884,4
ADE_train_00006486,4
ADE_train_00016945,17
ADE_train_00006990,17
ADE_train_00001094,22
ADE_train_00012446,23
ADE_train_00006334,19
ADE_train_00006657,24
ADE_train_00005163,7
ADE_train_00018383,43
ADE_train_00007516,17
ADE_train_00000171,6
ADE_train_00002181,24
ADE_train_00000967,8
ADE_train_00015805,32
ADE_train_00000023,27
ADE_train_00008359,21
ADE_train_00018039,27
ADE_train_00001141,19
ADE_train_00015535,29
ADE_train_00009922,10
ADE_train_00010231,21
ADE_train_00014024,24
ADE_train_00017860,17
ADE_train_00001008,12
ADE_train_00001247,22
ADE_train_00016840,17
ADE_train_00017810,19
ADE_train_00014714,13
ADE_train_00000670,20
ADE_train_00004479,11
ADE_train_00001367,9
ADE_train_00014813,9
ADE_train_00014739,10
ADE_train_00011536,23
ADE_train_00018043,18
ADE_train_00020170,11
ADE_train_00018592,38
ADE_train_00018232,18
ADE_train_00004273,15
ADE_train_00017128,26
ADE_train_00016710,24
ADE_train_00017823,28
ADE_train_00008757,12
ADE_train_00015500,28
ADE_train_00008898,11
ADE_train_00002715,19
ADE_train_00019652,16
ADE_train_00012172,8
ADE_train_00001692,12
ADE_train_00007436,24
ADE_train_00012840,23
ADE_train_00000830,32
ADE_train_00016488,13
ADE_train_00006139,14
ADE_train_00009986,18
ADE_train_00006263,17
ADE_train_00001080,13
ADE_train_00009322,41
ADE_train_00007033,39
ADE_train_00014804,20
ADE_train_00004890,11
ADE_train_00017024,31
ADE_train_00006320,26
ADE_train_00002116,13
ADE_train_00012858,12
ADE_train_00014289,10
ADE_train_00004889,23
ADE_train_00004772,10
ADE_train_00006084,30
ADE_train_00013249,12
ADE_train_00009658,51
ADE_train_00016181,15
ADE_train_00016542,17
ADE_train_00000542,33
ADE_train_00016547,7
ADE_train_00009834,10
ADE_train_00013032,14
ADE_train_00006100,25
ADE_train_00008659,10
ADE_train_00014961,27
ADE_train_00013189,14
ADE_train_00019682,18
ADE_train_00014040,19
ADE_train_00015860,8
ADE_train_00014179,16
ADE_train_00013757,7
ADE_train_00016900,51
ADE_train_00015417,9
ADE_train_00012957,22
ADE_train_00016931,26
ADE_train_00001607,19
ADE_train_00016545,22
ADE_train_00003098,7
ADE_train_00008335,28
ADE_train_00007783,13
ADE_train_00008157,11
ADE_train_00012320,36
ADE_train_00011477,25
ADE_train_00000971,16
ADE_train_00000168,17
ADE_train_00018428,19
ADE_train_00003814,10
ADE_train_00012323,8
ADE_train_00003243,15
ADE_train_00017398,20
ADE_train_00019004,15
ADE_train_00002377,15
ADE_train_00000124,22
ADE_train_00009273,10
ADE_train_00009271,27
ADE_train_00003394,25
ADE_train_00008302,13
ADE_train_00004915,10
ADE_train_00008210,7
ADE_train_00003813,32
ADE_train_00009343,14
ADE_train_00010944,24
ADE_train_00019426,27
ADE_train_00008997,21
ADE_train_00016273,21
ADE_train_00019294,22
ADE_train_00004143,16
ADE_train_00013034,32
ADE_train_00001490,10
ADE_train_00000807,29
ADE_train_00004194,49
ADE_train_00008066,3
ADE_train_00002521,13
ADE_train_00017927,20
ADE_train_00010537,33
ADE_train_00011651,19
ADE_train_00015756,10
ADE_train_00002973,22
ADE_train_00006348,18
ADE_train_00012206,21
ADE_train_00016225,14
ADE_train_00016498,8
ADE_train_00014766,4
ADE_train_00012514,22
ADE_train_00011280,45
ADE_train_00003317,18
ADE_train_00016443,6
ADE_train_00009163,32
ADE_train_00008516,15
ADE_train_00000246,68
ADE_train_00003270,14
ADE_train_00010928,7
ADE_train_00003077,13
ADE_train_00013843,12
ADE_train_00016431,12
ADE_train_00014381,12
ADE_train_00017307,16
ADE_train_00017235,35
ADE_train_00001447,10
ADE_train_00013242,10
ADE_train_00004867,31
ADE_train_00017561,19
ADE_train_00008728,14
ADE_train_00011078,10
ADE_train_00001041,8
ADE_train_00010381,31
ADE_train_00016729,13
ADE_train_00012334,17
ADE_train_00006635,12
ADE_train_00000604,17
ADE_train_00000920,18
ADE_train_00019618,26
ADE_train_00009448,14
ADE_train_00019623,15
ADE_train_00015830,10
ADE_train_00010790,13
ADE_train_00011739,25
ADE_train_00005518,9
ADE_train_00012576,58
ADE_train_00015848,10
ADE_train_00015479,9
ADE_train_00000583,19
ADE_train_00005153,36
ADE_train_00011728,12
ADE_train_00009718,15
ADE_train_00018497,12
ADE_train_00014174,9
ADE_train_00019338,20
ADE_train_00011349,14
ADE_train_00008289,22
ADE_train_00019976,5
ADE_train_00017551,16
ADE_train_00004959,16
ADE_train_00019838,9
ADE_train_00019002,23
ADE_train_00016285,9
ADE_train_00005964,7
ADE_train_00007025,31
ADE_train_00000918,17
ADE_train_00017040,38
ADE_train_00004490,10
ADE_train_00016732,15
ADE_train_00015287,19
ADE_train_00014108,15
ADE_train_00000981,10
ADE_train_00009609,28
ADE_train_00013092,8
ADE_train_00011797,14
ADE_train_00016853,29
ADE_train_00016486,11
ADE_train_00008371,18
ADE_train_00004914,11
ADE_train_00006507,11
ADE_train_00000871,35
ADE_train_00018366,19
ADE_train_00005889,32
ADE_train_00003033,18
ADE_train_00014889,12
ADE_train_00006261,20
ADE_train_00018172,13
ADE_train_00016271,18
ADE_train_00018816,11
ADE_train_00004265,13
ADE_train_00009561,8
ADE_train_00012743,18
ADE_train_00012387,12
ADE_train_00009732,36
ADE_train_00006065,13
ADE_train_00011028,10
ADE_train_00005739,5
ADE_train_00019223,18
ADE_train_00012408,24
ADE_train_00007120,29
ADE_train_00012968,13
ADE_train_00013770,15
ADE_train_00018601,37
ADE_train_00006238,7
ADE_train_00004289,11
ADE_train_00005222,13
ADE_train_00000076,43
ADE_train_00011420,14
ADE_train_00015813,19
ADE_train_00014898,11
ADE_train_00013303,21
ADE_train_00015231,8
ADE_train_00017509,13
ADE_train_00009774,8
ADE_train_00014389,12
ADE_train_00009788,12
ADE_train_00012769,19
ADE_train_00006204,10
ADE_train_00014576,10
ADE_train_00007830,9
ADE_train_00016148,18
ADE_train_00015746,10
ADE_train_00012728,33
ADE_train_00001616,16
ADE_train_00008087,5
ADE_train_00017411,21
ADE_train_00012239,15
ADE_train_00010752,13
ADE_train_00004985,14
ADE_train_00009111,12
ADE_train_00008097,5
ADE_train_00003042,18
ADE_train_00000817,42
ADE_train_00008461,27
ADE_train_00003358,19
ADE_train_00008938,16
ADE_train_00005581,17
ADE_train_00019644,17
ADE_train_00011595,17
ADE_train_00012350,30
ADE_train_00001419,8
ADE_train_00019036,20
ADE_train_00016327,15
ADE_train_00018911,14
ADE_train_00017381,20
ADE_train_00009811,12
ADE_train_00014241,10
ADE_train_00011047,11
ADE_train_00011877,9
ADE_train_00001716,27
ADE_train_00013012,24
ADE_train_00015279,7
ADE_train_00012866,17
ADE_train_00000797,31
ADE_train_00016812,12
ADE_train_00019698,14
ADE_train_00005485,16
ADE_train_00013349,16
ADE_train_00003873,43
ADE_train_00006616,22
ADE_train_00004538,12
ADE_train_00012915,14
ADE_train_00003136,7
ADE_train_00014498,14
ADE_train_00004074,21
ADE_train_00002647,41
ADE_train_00007305,15
ADE_train_00016134,13
ADE_train_00012312,10
ADE_train_00011286,25
ADE_train_00017227,21
ADE_train_00012457,13
ADE_train_00000305,11
ADE_train_00013166,11
ADE_train_00002682,20
ADE_train_00012789,21
ADE_train_00007908,24
ADE_train_00004387,31
ADE_train_00009002,16
ADE_train_00002735,30
ADE_train_00005367,24
ADE_train_00015317,21
ADE_train_00011285,15
ADE_train_00011164,30
ADE_train_00015777,5
ADE_train_00003208,20
ADE_train_00004127,23
ADE_train_00002639,27
ADE_train_00002304,34
ADE_train_00019410,28
ADE_train_00008241,12
ADE_train_00015037,13
ADE_train_00008925,8
ADE_train_00018410,9
ADE_train_00004455,14
ADE_train_00005468,33
ADE_train_00012721,8
ADE_train_00003545,24
ADE_train_00004338,10
ADE_train_00000144,14
ADE_train_00017682,32
ADE_train_00009085,13
ADE_train_00016300,16
ADE_train_00005044,23
ADE_train_00001934,10
ADE_train_00000709,32
ADE_train_00008368,20
ADE_train_00013139,29
ADE_train_00015572,42
ADE_train_00014142,15
ADE_train_00010548,30
ADE_train_00007265,35
ADE_train_00006988,43
ADE_train_00006215,20
ADE_train_00019803,23
ADE_train_00000711,28
ADE_train_00010811,6
ADE_train_00010017,11
ADE_train_00001061,21
ADE_train_00000925,15
ADE_train_00001631,27
ADE_train_00014603,9
ADE_train_00009760,12
ADE_train_00019028,23
ADE_train_00004820,8
ADE_train_00006598,8
ADE_train_00005743,12
ADE_train_00003974,19
ADE_train_00018293,12
ADE_train_00009406,24
ADE_train_00004684,70
ADE_train_00003935,17
ADE_train_00001578,14
ADE_train_00018442,33
ADE_train_00003934,23
ADE_train_00007264,15
ADE_train_00003368,27
ADE_train_00015125,28
ADE_train_00003608,27
ADE_train_00004979,12
ADE_train_00006392,19
ADE_train_00009845,14
ADE_train_00019155,10
ADE_train_00007913,14
ADE_train_00001628,27
ADE_train_00019685,12
ADE_train_00018872,34
ADE_train_00004106,15
ADE_train_00012507,7
ADE_train_00010239,15
ADE_train_00005556,17
ADE_train_00016803,10
ADE_train_00003080,13
ADE_train_00009028,10
ADE_train_00003306,35
ADE_train_00000751,15
ADE_train_00008544,12
ADE_train_00013308,30
ADE_train_00001371,13
ADE_train_00013513,7
ADE_train_00008673,23
ADE_train_00001602,15
ADE_train_00006185,22
ADE_train_00019440,24
ADE_train_00005249,15
ADE_train_00019383,8
ADE_train_00014037,23
ADE_train_00006585,17
ADE_train_00008487,61
ADE_train_00000976,19
ADE_train_00016482,9
ADE_train_00004844,12
ADE_train_00008819,22
ADE_train_00018910,15
ADE_train_00002545,23
ADE_train_00007990,27
ADE_train_00002579,20
ADE_train_00015224,21
ADE_train_00014840,16
ADE_train_00013906,11
ADE_train_00001173,43
ADE_train_00006993,38
ADE_train_00014594,10
ADE_train_00014615,9
ADE_train_00012673,24
ADE_train_00018548,12
ADE_train_00017063,23
ADE_train_00019771,7
ADE_train_00007846,8
ADE_train_00018160,18
ADE_train_00017825,19
ADE_train_00013263,17
ADE_train_00012279,20
ADE_train_00013057,17
ADE_train_00003148,11
ADE_train_00013234,6
ADE_train_00011534,29
ADE_train_00020154,13
ADE_train_00001169,23
ADE_train_00011552,34
ADE_train_00000555,11
ADE_train_00000361,20
ADE_train_00005435,10
ADE_train_00014922,13
ADE_train_00006492,8
ADE_train_00016960,47
ADE_train_00001511,12
ADE_train_00020004,13
ADE_train_00012791,16
ADE_train_00012227,19
ADE_train_00012049,15
ADE_train_00008783,16
ADE_train_00018289,18
ADE_train_00012363,12
ADE_train_00012738,20
ADE_train_00009707,14
ADE_train_00019859,7
ADE_train_00006728,25
ADE_train_00016175,10
ADE_train_00003460,12
ADE_train_00019192,19
ADE_train_00008814,11
ADE_train_00007874,32
ADE_train_00016691,15
ADE_train_00001732,29
ADE_train_00000065,44
ADE_train_00014733,12
ADE_train_00014270,13
ADE_train_00007388,32
ADE_train_00019841,8
ADE_train_00009087,14
ADE_train_00001995,14
ADE_train_00007751,7
ADE_train_00014278,23
ADE_train_00019993,15
ADE_train_00016839,22
ADE_train_00015305,17
ADE_train_00004261,14
ADE_train_00009306,12
ADE_train_00013667,25
ADE_train_00000548,27
ADE_train_00010219,29
ADE_train_00011363,28
ADE_train_00012434,14
ADE_train_00006790,8
ADE_train_00000900,21
ADE_train_00008376,38
ADE_train_00009143,10
ADE_train_00010350,56
ADE_train_00004737,31
ADE_train_00017462,17
ADE_train_00005336,11
ADE_train_00009127,16
ADE_train_00006154,39
ADE_train_00004831,24
ADE_train_00002937,18
ADE_train_00015912,21
ADE_train_00019051,28
ADE_train_00006932,22
ADE_train_00010975,25
ADE_train_00011513,37
ADE_train_00017048,17
ADE_train_00017565,17
ADE_train_00013211,18
ADE_train_00007996,26
ADE_train_00004022,25
ADE_train_00008351,19
ADE_train_00017342,27
ADE_train_00013018,15
ADE_train_00002321,14
ADE_train_00000783,37
ADE_train_00011790,16
ADE_train_00007389,27
ADE_train_00013008,14
ADE_train_00014557,8
ADE_train_00014333,7
ADE_train_00016409,7
ADE_train_00001683,14
ADE_train_00002284,14
ADE_train_00015824,18
ADE_train_00012338,17
ADE_train_00018111,27
ADE_train_00019988,10
ADE_train_00016905,10
ADE_train_00003081,15
ADE_train_00005228,10
ADE_train_00016402,8
ADE_train_00011345,37
ADE_train_00001711,24
ADE_train_00019312,23
ADE_train_00001148,32
ADE_train_00016412,17
ADE_train_00001005,21
ADE_train_00016310,34
ADE_train_00000430,22
ADE_train_00013477,18
ADE_train_00009326,21
ADE_train_00007317,13
ADE_train_00019707,8
ADE_train_00011109,13
ADE_train_00013070,43
ADE_train_00015727,17
ADE_train_00012082,10
ADE_train_00006181,26
ADE_train_00003779,17
ADE_train_00018403,29
ADE_train_00008316,12
ADE_train_00007750,5
ADE_train_00013457,8
ADE_train_00005180,4
ADE_train_00013760,19
ADE_train_00015176,17
ADE_train_00008485,15
ADE_train_00007258,16
ADE_train_00007717,42
ADE_train_00004476,7
ADE_train_00013769,17
ADE_train_00017339,17
ADE_train_00007114,36
ADE_train_00019755,12
ADE_train_00016243,23
ADE_train_00008344,28
ADE_train_00007023,28
ADE_train_00011005,8
ADE_train_00016857,13
ADE_train_00003684,32
ADE_train_00002327,12
ADE_train_00004557,12
ADE_train_00000223,15
ADE_train_00009013,16
ADE_train_00008675,13
ADE_train_00016465,12
ADE_train_00012887,9
ADE_train_00017617,9
ADE_train_00017369,25
ADE_train_00011586,29
ADE_train_00001831,12
ADE_train_00001398,22
ADE_train_00005488,31
ADE_train_00005510,18
ADE_train_00016290,27
ADE_train_00009258,13
ADE_train_00002793,18
ADE_train_00019594,13
ADE_train_00015734,15
ADE_train_00001099,32
ADE_train_00015675,15
ADE_train_00001845,20
ADE_train_00017138,23
ADE_train_00014443,20
ADE_train_00010954,17
ADE_train_00017680,40
ADE_train_00011896,5
ADE_train_00008424,26
ADE_train_00002690,18
ADE_train_00007793,12
ADE_train_00005129,16
ADE_train_00019025,16
ADE_train_00000607,20
ADE_train_00011084,8
ADE_train_00018552,23
ADE_train_00020122,13
ADE_train_00013267,23
ADE_train_00014066,19
ADE_train_00014687,12
ADE_train_00009447,4
ADE_train_00018178,37
ADE_train_00005401,25
ADE_train_00017438,27
ADE_train_00012544,15
ADE_train_00014242,10
ADE_train_00014554,11
ADE_train_00012449,15
ADE_train_00017091,9
ADE_train_00001144,15
ADE_train_00002766,22
ADE_train_00017669,40
ADE_train_00012911,23
ADE_train_00001821,27
ADE_train_00002237,15
ADE_train_00015027,11
ADE_train_00001209,41
ADE_train_00016665,13
ADE_train_00002123,28
ADE_train_00008716,15
ADE_train_00008548,14
ADE_train_00008744,9
ADE_train_00007882,14
ADE_train_00015445,18
ADE_train_00011426,21
ADE_train_00008546,25
ADE_train_00017590,12
ADE_train_00006357,12
ADE_train_00001910,7
ADE_train_00015507,22
ADE_train_00008977,30
ADE_train_00009956,13
ADE_train_00002987,18
ADE_train_00005719,23
ADE_train_00013155,21
ADE_train_00015605,19
ADE_train_00018075,33
ADE_train_00000703,22
ADE_train_00011721,19
ADE_train_00010205,23
ADE_train_00000994,11
ADE_train_00015083,7
ADE_train_00001999,25
ADE_train_00012020,15
ADE_train_00003551,21
ADE_train_00010001,12
ADE_train_00014743,23
ADE_train_00018096,12
ADE_train_00013511,39
ADE_train_00003244,30
ADE_train_00009607,16
ADE_train_00004323,6
ADE_train_00009782,17
ADE_train_00006267,7
ADE_train_00012549,20
ADE_train_00014502,9
ADE_train_00017009,16
ADE_train_00005670,16
ADE_train_00015257,9
ADE_train_00002882,9
ADE_train_00013913,17
ADE_train_00009820,7
ADE_train_00005240,7
ADE_train_00014758,10
ADE_train_00012624,18
ADE_train_00009884,17
ADE_train_00000209,23
ADE_train_00010032,19
ADE_train_00016011,11
ADE_train_00009876,44
ADE_train_00000549,11
ADE_train_00017746,11
ADE_train_00011920,3
ADE_train_00005179,16
ADE_train_00006845,27
ADE_train_00013206,15
ADE_train_00002898,39
ADE_train_00017840,12
ADE_train_00002077,7
ADE_train_00005711,19
ADE_train_00014453,19
ADE_train_00012316,14
ADE_train_00007778,7
ADE_train_00011873,22
ADE_train_00017083,19
ADE_train_00011977,9
ADE_train_00018676,9
ADE_train_00001764,27
ADE_train_00013290,22
ADE_train_00011919,16
ADE_train_00005912,12
ADE_train_00007847,10
ADE_train_00017284,29
ADE_train_00010826,13
ADE_train_00007521,28
ADE_train_00015060,10
ADE_train_00004011,6
ADE_train_00005448,17
ADE_train_00000079,28
ADE_train_00008031,23
ADE_train_00007926,12
ADE_train_00003370,42
ADE_train_00006543,16
ADE_train_00015662,21
ADE_train_00003068,10
ADE_train_00009963,23
ADE_train_00012432,19
ADE_train_00004629,14
ADE_train_00000238,11
ADE_train_00009378,21
ADE_train_00006631,46
ADE_train_00007484,27
ADE_train_00013916,14
ADE_train_00002787,14
ADE_train_00009172,18
ADE_train_00007373,8
ADE_train_00008604,47
ADE_train_00009577,24
ADE_train_00005397,25
ADE_train_00009557,19
ADE_train_00013814,12
ADE_train_00018989,31
ADE_train_00003453,16
ADE_train_00003313,17
ADE_train_00011098,13
ADE_train_00020070,7
ADE_train_00015577,10
ADE_train_00004154,53
ADE_train_00002393,21
ADE_train_00018637,16
ADE_train_00009948,9
ADE_train_00004542,10
ADE_train_00009209,13
ADE_train_00015990,12
ADE_train_00011930,43
ADE_train_00017853,18
ADE_train_00000857,41
ADE_train_00017333,20
ADE_train_00005430,11
ADE_train_00015233,12
ADE_train_00007124,14
ADE_train_00009320,33
ADE_train_00010988,25
ADE_train_00017578,12
ADE_train_00008120,2
ADE_train_00019403,35
ADE_train_00010717,11
ADE_train_00001016,16
ADE_train_00009476,9
ADE_train_00016453,5
ADE_train_00001175,28
ADE_train_00013495,12
ADE_train_00020183,24
ADE_train_00005634,15
ADE_train_00012564,15
ADE_train_00011614,6
ADE_train_00007390,18
ADE_train_00017559,20
ADE_train_00016707,25
ADE_train_00017908,18
ADE_train_00008848,11
ADE_train_00013698,10
ADE_train_00015992,22
ADE_train_00002122,10
ADE_train_00012872,8
ADE_train_00016322,16
ADE_train_00011800,10
ADE_train_00010674,13
ADE_train_00017389,25
ADE_train_00006740,7
ADE_train_00010169,35
ADE_train_00000647,16
ADE_train_00019406,20
ADE_train_00013514,9
ADE_train_00005225,13
ADE_train_00002791,27
ADE_train_00004592,12
ADE_train_00010608,26
ADE_train_00003895,28
ADE_train_00018085,18
ADE_train_00008027,27
ADE_train_00014236,35
ADE_train_00008936,18
ADE_train_00002905,17
ADE_train_00016041,18
ADE_train_00002445,14
ADE_train_00002531,8
ADE_train_00014364,29
ADE_train_00014801,15
ADE_train_00011366,20
ADE_train_00010858,50
ADE_train_00012028,24
ADE_train_00009302,10
ADE_train_00000636,22
ADE_train_00002825,22
ADE_train_00013522,24
ADE_train_00011912,10
ADE_train_00017911,13
ADE_train_00005087,11
ADE_train_00019572,12
ADE_train_00000836,16
ADE_train_00000528,21
ADE_train_00015435,13
ADE_train_00013318,25
ADE_train_00012807,32
ADE_train_00016487,6
ADE_train_00019918,15
ADE_train_00011703,14
ADE_train_00016676,20
ADE_train_00015010,15
ADE_train_00019687,14
ADE_train_00006878,17
ADE_train_00004522,30
ADE_train_00001375,25
ADE_train_00014353,12
ADE_train_00002368,36
ADE_train_00009952,10
ADE_train_00009457,14
ADE_train_00004369,17
ADE_train_00016677,12
ADE_train_00010152,18
ADE_train_00018745,23
ADE_train_00010315,11
ADE_train_00003717,20
ADE_train_00008614,14
ADE_train_00011740,14
ADE_train_00002559,47
ADE_train_00013214,14
ADE_train_00013033,13
ADE_train_00009148,14
ADE_train_00010079,17
ADE_train_00000501,16
ADE_train_00016420,10
ADE_train_00017613,30
ADE_train_00003355,43
ADE_train_00000746,26
ADE_train_00012529,15
ADE_train_00007525,12
ADE_train_00005073,20
ADE_train_00002434,9
ADE_train_00015600,12
ADE_train_00015916,10
ADE_train_00009656,17
ADE_train_00001450,21
ADE_train_00011261,21
ADE_train_00006220,18
ADE_train_00016038,30
ADE_train_00009261,12
ADE_train_00003281,46
ADE_train_00013572,6
ADE_train_00006424,18
ADE_train_00012823,14
ADE_train_00006953,23
ADE_train_00009177,21
ADE_train_00011024,15
ADE_train_00014506,12
ADE_train_00008326,16
ADE_train_00011297,16
ADE_train_00000219,16
ADE_train_00010542,20
ADE_train_00016174,11
ADE_train_00007792,8
ADE_train_00008712,9
ADE_train_00016462,11
ADE_train_00020050,26
ADE_train_00004005,16
ADE_train_00005396,17
ADE_train_00002068,29
ADE_train_00003488,25
ADE_train_00009016,13
ADE_train_00001100,5
ADE_train_00009706,9
ADE_train_00005266,15
ADE_train_00007060,29
ADE_train_00015725,36
ADE_train_00013344,8
ADE_train_00005217,13
ADE_train_00002953,32
ADE_train_00007377,20
ADE_train_00002678,17
ADE_train_00002414,40
ADE_train_00002334,15
ADE_train_00017742,15
ADE_train_00010961,17
ADE_train_00017452,18
ADE_train_00016601,6
ADE_train_00008035,44
ADE_train_00004316,15
ADE_train_00017356,31
ADE_train_00020076,11
ADE_train_00006044,20
ADE_train_00001603,15
ADE_train_00007163,14
ADE_train_00016036,12
ADE_train_00006294,24
ADE_train_00001953,29
ADE_train_00001324,15
ADE_train_00004941,20
ADE_train_00001259,8
ADE_train_00018399,23
ADE_train_00011368,20
ADE_train_00019491,9
ADE_train_00008262,14
ADE_train_00015212,27
ADE_train_00010228,20
ADE_train_00004101,13
ADE_train_00008449,54
ADE_train_00017760,21
ADE_train_00010071,11
ADE_train_00010495,38
ADE_train_00004156,25
ADE_train_00005246,16
ADE_train_00014253,53
ADE_train_00001534,17
ADE_train_00005259,9
ADE_train_00004996,20
ADE_train_00016954,19
ADE_train_00012709,16
ADE_train_00000179,41
ADE_train_00005806,19
ADE_train_00007130,14
ADE_train_00017601,16
ADE_train_00019347,4
ADE_train_00017341,12
ADE_train_00000591,11
ADE_train_00001635,11
ADE_train_00010015,11
ADE_train_00015991,32
ADE_train_00018681,22
ADE_train_00012798,12
ADE_train_00016918,19
ADE_train_00012599,20
ADE_train_00008789,36
ADE_train_00011450,17
ADE_train_00005204,26
ADE_train_00012575,7
ADE_train_00007234,16
ADE_train_00013333,23
ADE_train_00019056,29
ADE_train_00000277,14
ADE_train_00014027,12
ADE_train_00002808,20
ADE_train_00013311,8
ADE_train_00000377,20
ADE_train_00003728,37
ADE_train_00012361,9
ADE_train_00007412,21
ADE_train_00012234,7
ADE_train_00002136,18
ADE_train_00003707,33
ADE_train_00004015,17
ADE_train_00003349,13
ADE_train_00006732,15
ADE_train_00005471,29
ADE_train_00015294,31
ADE_train_00015945,8
ADE_train_00009949,23
ADE_train_00003294,19
ADE_train_00013374,10
ADE_train_00000189,31
ADE_train_00001928,21
ADE_train_00008477,15
ADE_train_00004136,26
ADE_train_00015323,13
ADE_train_00003013,16
ADE_train_00010116,19
ADE_train_00016816,11
ADE_train_00007492,32
ADE_train_00003078,14
ADE_train_00009167,14
ADE_train_00009458,24
ADE_train_00008483,30
ADE_train_00005886,13
ADE_train_00014129,11
ADE_train_00010953,12
ADE_train_00015291,40
ADE_train_00020195,9
ADE_train_00005495,17
ADE_train_00014369,23
ADE_train_00009091,11
ADE_train_00002845,13
ADE_train_00007892,23
ADE_train_00004604,17
ADE_train_00020020,19
ADE_train_00000260,29
ADE_train_00010602,29
ADE_train_00011715,33
ADE_train_00000781,24
ADE_train_00015622,11
ADE_train_00008869,13
ADE_train_00018503,21
ADE_train_00015951,17
ADE_train_00012080,7
ADE_train_00000681,27
ADE_train_00015735,18
ADE_train_00004815,9
ADE_train_00017829,18
ADE_train_00011860,13
ADE_train_00007912,15
ADE_train_00005561,49
ADE_train_00018204,34
ADE_train_00018082,24
ADE_train_00005309,13
ADE_train_00000538,17
ADE_train_00000261,18
ADE_train_00019376,23
ADE_train_00009051,24
ADE_train_00000120,43
ADE_train_00017352,13
ADE_train_00003885,18
ADE_train_00009393,35
ADE_train_00015984,16
ADE_train_00002743,18
ADE_train_00010335,18
ADE_train_00010985,23
ADE_train_00014277,11
ADE_train_00003371,24
ADE_train_00015198,14
ADE_train_00009019,6
ADE_train_00002441,12
ADE_train_00015200,26
ADE_train_00006944,39
ADE_train_00003448,16
ADE_train_00006966,18
ADE_train_00012404,11
ADE_train_00020101,20
ADE_train_00004343,15
ADE_train_00008045,20
ADE_train_00015180,18
ADE_train_00000911,70
ADE_train_00003003,15
ADE_train_00018493,32
ADE_train_00006107,11
ADE_train_00009933,9
ADE_train_00008277,15
ADE_train_00002479,12
ADE_train_00013248,16
ADE_train_00008058,11
ADE_train_00018666,4
ADE_train_00009249,11
ADE_train_00017343,17
ADE_train_00011086,20
ADE_train_00005024,28
ADE_train_00011010,18
ADE_train_00009407,34
ADE_train_00015936,35
ADE_train_00007662,8
ADE_train_00012299,39
ADE_train_00014983,9
ADE_train_00010375,9
ADE_train_00010965,15
ADE_train_00012912,26
ADE_train_00012285,32
ADE_train_00010604,29
ADE_train_00015943,12
ADE_train_00001761,19
ADE_train_00010148,19
ADE_train_00010933,8
ADE_train_00000319,38
ADE_train_00005208,13
ADE_train_00009277,15
ADE_train_00002325,9
ADE_train_00006510,3
ADE_train_00017658,25
ADE_train_00017400,12
ADE_train_00019626,13
ADE_train_00004111,21
ADE_train_00016075,31
ADE_train_00018324,18
ADE_train_00019680,26
ADE_train_00007132,26
ADE_train_00013558,28
ADE_train_00011381,27
ADE_train_00001773,25
ADE_train_00001969,22
ADE_train_00002433,13
ADE_train_00003577,42
ADE_train_00018791,12
ADE_train_00006575,10
ADE_train_00015304,19
ADE_train_00003860,11
ADE_train_00013828,15
ADE_train_00017766,14
ADE_train_00018105,17
ADE_train_00005549,17
ADE_train_00017121,13
ADE_train_00004760,14
ADE_train_00014008,21
ADE_train_00002921,27
ADE_train_00002166,9
ADE_train_00002084,9
